Date,PX_OPEN,PX_LAST,PX_LOW,PX_HIGH,PX_BID,PX_ASK,PX_MID,PX_VOLUME,PX_TO_BOOK_RATIO,PE_RATIO,IS_EPS,CASH_RATIO,CUR_RATIO,QUICK_RATIO,AVERAGE_DIVIDEND_YIELD,PROF_MARGIN,OPER_MARGIN
15/03/2019,184.85,186.12,183.74,187.33,186.22,186.23,186.225,39042912,7.4671,15.3245,4.22,0.7982,1.3006,0.9651,1.5152,23.6805,27.6907
14/03/2019,183.9,183.73,182.56,184.1,183.73,183.74,183.735,23579508,7.3712,15.1277,4.22,0.7982,1.3006,0.9651,1.5349,23.6805,27.6907
13/03/2019,182.25,181.71,180.92,183.3,181.7,181.72,181.71,31032524,7.2902,14.9614,4.22,0.7982,1.3006,0.9651,1.5519,23.6805,27.6907
12/03/2019,180,180.91,179.37,182.67,180.93,180.95,180.94,32467584,7.2581,14.8955,4.22,0.7982,1.3006,0.9651,1.5588,23.6805,27.6907
11/03/2019,175.49,178.9,175.35,179.12,178.97,178.99,178.98,32011034,7.1774,14.73,4.22,0.7982,1.3006,0.9651,1.5763,23.6805,27.6907
08/03/2019,170.32,172.91,169.5,173.07,172.92,172.93,172.925,23999358,6.9371,14.2368,4.22,0.7982,1.3006,0.9651,1.6309,23.6805,27.6907
07/03/2019,173.87,172.5,172.02,174.44,172.47,172.48,172.475,24796374,6.9207,14.2031,4.22,0.7982,1.3006,0.9651,1.6348,23.6805,27.6907
06/03/2019,174.67,174.52,173.94,175.49,174.51,174.52,174.515,20810384,7.0017,14.3694,4.22,0.7982,1.3006,0.9651,1.6159,23.6805,27.6907
05/03/2019,175.94,175.53,174.54,176,175.5,175.51,175.505,19737419,7.0422,14.4526,4.22,0.7982,1.3006,0.9651,1.6066,23.6805,27.6907
04/03/2019,175.69,175.85,173.97,177.75,175.86,175.87,175.865,27436203,7.0551,14.4789,4.22,0.7982,1.3006,0.9651,1.6036,23.6805,27.6907
01/03/2019,174.28,174.97,172.89,175.15,174.96,174.98,174.97,25886167,7.0198,14.4065,4.22,0.7982,1.3006,0.9651,1.6117,23.6805,27.6907
28/02/2019,174.32,173.15,172.92,174.91,173.16,173.21,173.185,28215416,6.9467,14.2566,4.22,0.7982,1.3006,0.9651,1.6286,23.6805,27.6907
27/02/2019,173.21,174.87,172.73,175,174.87,174.88,174.875,27835389,7.0157,14.3982,4.22,0.7982,1.3006,0.9651,1.6126,23.6805,27.6907
26/02/2019,173.71,174.33,173.1732,175.3,174.33,174.35,174.34,17070211,6.9941,14.3538,4.22,0.7982,1.3006,0.9651,1.6176,23.6805,27.6907
25/02/2019,174.16,174.23,173.95,175.87,174.2,174.24,174.22,21873358,6.9901,14.3455,4.22,0.7982,1.3006,0.9651,1.6186,23.6805,27.6907
22/02/2019,171.58,172.97,171.38,173,172.96,172.97,172.965,18913154,6.9395,14.2418,4.22,0.7982,1.3006,0.9651,1.6303,23.6805,27.6907
21/02/2019,171.8,171.06,170.3,172.37,171.14,171.15,171.145,17249670,6.8629,14.0845,4.22,0.7982,1.3006,0.9651,1.6485,23.6805,27.6907
20/02/2019,171.19,172.03,170.99,173.32,172.09,172.1,172.095,26114362,6.9018,14.1644,4.22,0.7982,1.3006,0.9651,1.6392,23.6805,27.6907
19/02/2019,169.71,170.93,169.49,171.44,170.91,170.94,170.925,18972826,6.8577,14.0738,4.22,0.7982,1.3006,0.9651,1.6498,23.6805,27.6907
15/02/2019,171.25,170.42,169.75,171.7,170.37,170.39,170.38,24626814,6.8372,14.0318,4.22,0.7982,1.3006,0.9651,1.6547,23.6805,27.6907
14/02/2019,169.71,170.8,169.38,171.2615,170.78,170.79,170.785,21835747,6.8525,14.0631,4.22,0.7982,1.3006,0.9651,1.6511,23.6805,27.6907
13/02/2019,171.39,170.18,169.92,172.48,170.17,170.2,170.185,22490233,6.8276,14.0121,4.22,0.7982,1.3006,0.9651,1.6571,23.6805,27.6907
12/02/2019,170.1,170.89,169.7,171,170.88,170.89,170.885,22283523,6.8561,14.0705,4.22,0.7982,1.3006,0.9651,1.6502,23.6805,27.6907
11/02/2019,171.05,169.43,169.25,171.21,169.43,169.46,169.445,20993425,6.7975,13.9503,4.22,0.7982,1.3006,0.9651,1.6644,23.6805,27.6907
08/02/2019,168.99,170.41,168.42,170.66,170.51,170.53,170.52,23819966,6.8368,14.031,4.22,0.7982,1.3006,0.9651,1.6548,23.6805,27.6907
07/02/2019,172.4,170.94,170.34,173.94,170.98,171,170.99,31741690,6.8581,14.0746,4.22,0.7982,1.3006,0.9651,1.6497,23.6805,27.6907
06/02/2019,174.65,174.24,172.8531,175.57,174.26,174.29,174.275,28239591,6.9905,14.3464,4.22,0.7982,1.3006,0.9651,1.6185,23.6805,27.6907
05/02/2019,172.86,174.18,172.3501,175.08,174.1,174.12,174.11,36101628,6.9881,14.3414,4.22,0.7982,1.3006,0.9651,1.619,23.6805,27.6907
04/02/2019,167.41,171.25,167.28,171.655,171.26,171.27,171.265,31495582,6.8705,14.1002,4.22,0.7982,1.3006,0.9651,1.6467,23.6805,27.6907
01/02/2019,166.96,166.52,165.93,168.98,166.53,166.58,166.555,32668138,6.6807,13.7107,4.22,0.7982,1.3006,0.9651,1.6935,23.6805,27.6907
31/01/2019,166.11,166.44,164.56,169,166.27,166.3,166.285,40739649,6.6775,13.7041,4.22,0.7982,1.3006,0.9651,1.6943,23.6805,27.6907
30/01/2019,163.25,165.25,160.23,166.15,165.24,165.27,165.255,61109780,6.6298,13.6062,4.22,0.7982,1.3006,0.9651,1.7065,23.6805,27.6907
29/01/2019,156.25,154.68,154.11,158.13,154.63,154.68,154.655,41587239,6.2057,12.7359,4.22,0.7982,1.3006,0.9651,1.8231,23.6805,27.6907
28/01/2019,155.79,156.3,153.66,156.33,156.3,156.31,156.305,26192058,6.2707,12.8692,4.22,0.7982,1.3006,0.9651,1.8042,23.6805,27.6907
25/01/2019,155.48,157.76,154.32,158.13,157.71,157.73,157.72,33547893,6.3293,12.9894,4.22,0.7982,1.3006,0.9651,1.7875,23.6805,27.6907
24/01/2019,154.11,152.7,151.74,154.48,152.69,152.7,152.695,25441549,6.1263,12.5728,4.22,0.7982,1.3006,0.9651,1.8468,23.6805,27.6907
23/01/2019,154.15,153.92,151.7,155.14,153.96,153.97,153.965,23130570,6.1752,12.6733,4.22,0.7982,1.3006,0.9651,1.8321,23.6805,27.6907
22/01/2019,156.41,153.3,152.62,156.73,153.69,153.7,153.695,30393970,6.1504,12.6222,4.22,0.7982,1.3006,0.9651,1.8395,23.6805,27.6907
18/01/2019,157.5,156.82,155.9806,157.88,156.81,156.83,156.82,33751023,6.2916,12.9121,4.22,0.7982,1.3006,0.9651,1.7982,23.6805,27.6907
17/01/2019,154.2,155.86,153.26,157.66,155.85,155.86,155.855,29821160,6.2531,12.833,4.22,0.7982,1.3006,0.9651,1.8093,23.6805,27.6907
16/01/2019,153.08,154.94,153,155.88,154.92,154.93,154.925,30569706,6.2162,12.7573,4.22,0.7982,1.3006,0.9651,1.8201,23.6805,27.6907
15/01/2019,150.27,153.07,150.05,153.39,153.04,153.05,153.045,28710324,6.1411,12.6033,4.22,0.7982,1.3006,0.9651,1.8423,23.6805,27.6907
14/01/2019,150.85,150,149.22,151.27,149.98,149.99,149.985,32439186,6.018,12.3505,4.22,0.7982,1.3006,0.9651,1.88,23.6805,27.6907
11/01/2019,152.88,152.29,151.51,153.7,152.28,152.3,152.29,27023241,6.1098,12.5391,4.22,0.7982,1.3006,0.9651,1.8517,23.6805,27.6907
10/01/2019,152.5,153.8,150.86,153.97,153.8,153.81,153.805,35780670,6.1704,12.6634,4.22,0.7982,1.3006,0.9651,1.8336,23.6805,27.6907
09/01/2019,151.29,153.31,149.63,154.53,153.31,153.32,153.315,45099081,6.1508,12.623,4.22,0.7982,1.3006,0.9651,1.8394,23.6805,27.6907
08/01/2019,149.56,150.75,148.52,151.82,150.75,150.78,150.765,41025314,6.0481,12.4123,4.22,0.7982,1.3006,0.9651,1.8706,23.6805,27.6907
07/01/2019,148.7,147.93,145.9,148.83,147.83,147.89,147.86,54777764,5.9349,12.1801,4.22,0.7982,1.3006,0.9651,1.9063,23.6805,27.6907
04/01/2019,144.53,148.26,143.8,148.5499,148.25,148.26,148.255,58607070,5.9482,12.2072,4.22,0.7982,1.3006,0.9651,1.9021,23.6805,27.6907
03/01/2019,143.98,142.19,142,145.72,142.08,142.09,142.085,91312195,5.7046,11.7075,4.22,0.7982,1.3006,0.9651,1.9833,23.6805,27.6907
02/01/2019,154.89,157.92,154.23,158.85,157.91,157.93,157.92,37039737,6.3357,13.0026,4.22,0.7982,1.3006,0.9651,1.7857,23.6805,27.6907
31/12/2018,158.53,157.74,156.48,159.36,157.93,157.94,157.935,35003466,6.3285,12.9878,4.22,0.7982,1.3006,0.9651,1.7878,23.6805,27.6907
28/12/2018,157.5,156.23,154.55,158.52,156.22,156.24,156.23,42291424,6.2679,12.8635,4.22,0.7982,1.3006,0.9651,1.805,23.6805,27.6907
27/12/2018,155.84,156.15,150.07,156.77,156.53,156.54,156.535,53117065,6.9296,13.1963,2.94,0.5719,1.1329,0.7719,1.7419,22.4563,25.6248
26/12/2018,148.3,157.17,146.72,157.23,157.16,157.18,157.17,58582544,6.9749,13.2825,2.94,0.5719,1.1329,0.7719,1.7306,22.4563,25.6248
24/12/2018,148.15,146.83,146.59,151.55,146.59,146.61,146.6,37169232,6.516,12.4087,2.94,0.5719,1.1329,0.7719,1.8525,22.4563,25.6248
21/12/2018,156.86,150.73,149.63,158.16,150.73,150.77,150.75,95744384,6.6891,12.7383,2.94,0.5719,1.1329,0.7719,1.8046,22.4563,25.6248
20/12/2018,160.4,156.83,155.3,162.11,156.9,156.91,156.905,64772960,6.9598,13.2538,2.94,0.5719,1.1329,0.7719,1.7344,22.4563,25.6248
19/12/2018,166,160.89,159.09,167.45,160.73,160.74,160.735,49047297,7.14,13.5969,2.94,0.5719,1.1329,0.7719,1.6906,22.4563,25.6248
18/12/2018,165.38,166.07,164.39,167.53,165.88,165.9,165.89,33841518,7.3699,14.0347,2.94,0.5719,1.1329,0.7719,1.6379,22.4563,25.6248
17/12/2018,165.45,163.94,162.73,168.35,164.16,164.22,164.19,44287922,7.2754,13.8547,2.94,0.5719,1.1329,0.7719,1.6591,22.4563,25.6248
14/12/2018,169,165.48,165.28,169.08,165.39,165.45,165.42,40703710,7.3437,13.9848,2.94,0.5719,1.1329,0.7719,1.6437,22.4563,25.6248
13/12/2018,170.49,170.95,169.55,172.57,170.83,170.85,170.84,31897827,7.5864,14.4471,2.94,0.5719,1.1329,0.7719,1.5911,22.4563,25.6248
12/12/2018,170.4,169.1,169.02,171.92,169.09,169.1,169.095,35627674,7.5043,14.2907,2.94,0.5719,1.1329,0.7719,1.6085,22.4563,25.6248
11/12/2018,171.66,168.63,167,171.79,168.62,168.63,168.625,47281665,7.4835,14.251,2.94,0.5719,1.1329,0.7719,1.613,22.4563,25.6248
10/12/2018,165,169.6,163.33,170.09,169.58,169.63,169.605,62025994,7.5265,14.333,2.94,0.5719,1.1329,0.7719,1.6038,22.4563,25.6248
07/12/2018,173.49,168.49,168.3,174.49,168.37,168.38,168.375,42281631,7.4773,14.2392,2.94,0.5719,1.1329,0.7719,1.6143,22.4563,25.6248
06/12/2018,171.76,174.72,170.42,174.78,174.76,174.77,174.765,43098410,7.7538,14.7657,2.94,0.5719,1.1329,0.7719,1.5568,22.4563,25.6248
04/12/2018,180.95,176.69,176.27,182.3899,176.71,176.72,176.715,41344282,7.8412,14.9322,2.94,0.5719,1.1329,0.7719,1.5394,22.4563,25.6248
03/12/2018,184.46,184.82,181.21,184.94,184.93,184.94,184.935,40798002,8.202,15.6192,2.94,0.5719,1.1329,0.7719,1.4717,22.4563,25.6248
30/11/2018,180.29,178.58,177.03,180.33,178.59,178.6,178.595,39531549,7.9251,15.0919,2.94,0.5719,1.1329,0.7719,1.5231,22.4563,25.6248
29/11/2018,182.66,179.55,177.7,182.8,179.54,179.55,179.545,41769992,7.9681,15.1739,2.94,0.5719,1.1329,0.7719,1.5149,22.4563,25.6248
28/11/2018,176.73,180.94,174.93,181.29,180.95,180.97,180.96,46062539,8.0298,15.2913,2.94,0.5719,1.1329,0.7719,1.5033,22.4563,25.6248
27/11/2018,171.51,174.24,170.88,174.77,174.25,174.26,174.255,41387377,7.7324,14.7251,2.94,0.5719,1.1329,0.7719,1.5611,22.4563,25.6248
26/11/2018,174.24,174.62,170.26,174.95,174.62,174.63,174.625,44998520,7.7493,14.7572,2.94,0.5719,1.1329,0.7719,1.5577,22.4563,25.6248
23/11/2018,174.94,172.29,172.1,176.595,172.28,172.29,172.285,23623972,7.6459,14.5603,2.94,0.5719,1.1329,0.7719,1.5787,22.4563,25.6248
21/11/2018,179.73,176.78,176.55,180.27,176.76,176.77,176.765,31124210,7.8452,14.9398,2.94,0.5719,1.1329,0.7719,1.5386,22.4563,25.6248
20/11/2018,178.37,176.98,175.51,181.47,176.95,176.96,176.955,67825247,7.854,14.9567,2.94,0.5719,1.1329,0.7719,1.5369,22.4563,25.6248
19/11/2018,190,185.86,184.99,190.7,185.84,185.86,185.85,41920872,8.2481,15.7071,2.94,0.5719,1.1329,0.7719,1.4635,22.4563,25.6248
16/11/2018,190.5,193.53,189.46,194.9695,193.53,193.54,193.535,36928253,8.5885,16.3553,2.94,0.5719,1.1329,0.7719,1.4055,22.4563,25.6248
15/11/2018,188.39,191.41,186.9,191.97,191.41,191.42,191.415,46478801,8.4944,16.1762,2.94,0.5719,1.1329,0.7719,1.421,22.4563,25.6248
14/11/2018,193.9,186.8,185.93,194.48,186.79,186.84,186.815,60800957,8.2898,15.7866,2.94,0.5719,1.1329,0.7719,1.4561,22.4563,25.6248
13/11/2018,191.63,192.23,191.4501,197.18,192.23,192.24,192.235,46882936,8.5308,16.2455,2.94,0.5719,1.1329,0.7719,1.415,22.4563,25.6248
12/11/2018,199,194.17,193.79,199.85,194.16,194.2,194.18,51135518,8.6169,16.4094,2.94,0.5719,1.1329,0.7719,1.4008,22.4563,25.6248
09/11/2018,205.55,204.47,202.25,206.01,204.42,204.47,204.445,34365750,9.074,17.2799,2.94,0.5719,1.1329,0.7719,1.3303,22.4563,25.6248
08/11/2018,209.98,208.49,206.75,210.12,208.49,208.5,208.495,25362636,9.2524,17.6196,2.94,0.5719,1.1329,0.7719,1.3046,22.4563,25.6248
07/11/2018,205.97,209.95,204.13,210.06,209.95,209.96,209.955,33424434,9.3172,17.743,2.94,0.5719,1.1329,0.7719,1.2955,22.4563,25.6248
06/11/2018,201.92,203.77,201.69,204.72,203.78,203.79,203.785,31882881,9.0429,17.2207,2.94,0.5719,1.1329,0.7719,1.3348,22.4563,25.6248
05/11/2018,204.3,201.59,198.17,204.39,201.56,201.59,201.575,66163669,8.9462,17.0365,2.94,0.5719,1.1329,0.7719,1.3493,22.4563,25.6248
02/11/2018,209.55,207.48,205.43,213.65,207.46,207.47,207.465,91328654,9.2076,17.5342,2.94,0.5719,1.1329,0.7719,1.311,22.4563,25.6248
01/11/2018,219.05,222.22,216.81,222.36,222.01,222.1,222.055,58323180,9.8617,18.7799,2.94,0.5719,1.1329,0.7719,1.224,22.4563,25.6248
31/10/2018,216.88,218.86,216.62,220.45,218.76,218.79,218.775,38358933,9.7126,18.496,2.94,0.5719,1.1329,0.7719,1.2428,22.4563,25.6248
30/10/2018,211.15,213.3,209.27,215.18,213.32,213.33,213.325,36659990,9.4659,18.0261,2.94,0.5719,1.1329,0.7719,1.2752,22.4563,25.6248
29/10/2018,219.19,212.24,206.09,219.69,212.49,212.55,212.52,45935520,9.4188,17.9365,2.94,0.5719,1.1329,0.7719,1.2816,22.4563,25.6248
26/10/2018,215.9,216.3,212.67,220.19,216.03,216.07,216.05,47258375,9.599,18.2796,2.94,0.5719,1.1329,0.7719,1.2575,22.4563,25.6248
25/10/2018,217.71,219.8,216.75,221.38,219.84,219.85,219.845,29855768,9.7543,18.5754,2.94,0.5719,1.1329,0.7719,1.2375,22.4563,25.6248
24/10/2018,222.6,215.09,214.54,224.23,215.08,215.16,215.12,40925163,9.5453,18.1774,2.94,0.5719,1.1329,0.7719,1.2646,22.4563,25.6248
23/10/2018,215.83,222.73,214.7,223.25,222.75,222.78,222.765,38767846,9.8843,18.823,2.94,0.5719,1.1329,0.7719,1.2212,22.4563,25.6248
22/10/2018,219.79,220.65,218.94,223.36,220.59,220.6,220.595,28792082,9.792,18.6472,2.94,0.5719,1.1329,0.7719,1.2327,22.4563,25.6248
19/10/2018,218.06,219.31,217.43,221.26,219.3,219.31,219.305,33078726,9.7326,18.534,2.94,0.5719,1.1329,0.7719,1.2403,22.4563,25.6248
18/10/2018,217.86,216.02,213,219.74,216.17,216.13,216.15,32581315,9.5866,18.256,2.94,0.5719,1.1329,0.7719,1.2591,22.4563,25.6248
17/10/2018,222.3,221.19,219.34,222.64,221.19,221.2,221.195,22885397,9.816,18.6929,2.94,0.5719,1.1329,0.7719,1.2297,22.4563,25.6248
16/10/2018,218.93,222.15,216.7627,222.99,222.13,222.14,222.135,29183963,9.8586,18.774,2.94,0.5719,1.1329,0.7719,1.2244,22.4563,25.6248
15/10/2018,221.16,217.36,217.27,221.83,217.27,217.29,217.28,30791007,9.646,18.3692,2.94,0.5719,1.1329,0.7719,1.2514,22.4563,25.6248
12/10/2018,220.42,222.11,216.84,222.88,222.1,222.11,222.105,40337851,9.8568,18.7706,2.94,0.5719,1.1329,0.7719,1.2246,22.4563,25.6248
11/10/2018,214.52,214.45,212.32,219.5,214.45,214.46,214.455,53124392,9.5169,18.1233,2.94,0.5719,1.1329,0.7719,1.2684,22.4563,25.6248
10/10/2018,225.46,216.36,216.05,226.35,216.4,216.4,216.4,41990554,9.6017,18.2847,2.94,0.5719,1.1329,0.7719,1.2572,22.4563,25.6248
09/10/2018,223.64,226.87,222.2462,227.27,226.87,226.88,226.875,26891029,10.0681,19.1729,2.94,0.5719,1.1329,0.7719,1.1989,22.4563,25.6248
08/10/2018,222.21,223.77,220.2,224.8,223.75,223.76,223.755,29663923,9.9305,18.9109,2.94,0.5719,1.1329,0.7719,1.2155,22.4563,25.6248
05/10/2018,227.96,224.29,220.58,228.41,224.27,224.32,224.295,33580463,9.9536,18.9549,2.94,0.5719,1.1329,0.7719,1.2127,22.4563,25.6248
04/10/2018,230.78,227.99,226.73,232.35,227.87,227.99,227.93,32042000,10.1178,19.2676,2.94,0.5719,1.1329,0.7719,1.193,22.4563,25.6248
03/10/2018,230.05,232.07,229.78,233.47,232.06,232.08,232.07,28654799,10.2988,19.6124,2.94,0.5719,1.1329,0.7719,1.1721,22.4563,25.6248
02/10/2018,227.25,229.28,226.63,230,229.29,229.3,229.295,24788170,10.175,19.3766,2.94,0.5719,1.1329,0.7719,1.1863,22.4563,25.6248
01/10/2018,227.95,227.26,226.35,229.42,227.25,227.27,227.26,23600802,10.0854,19.2059,2.94,0.5719,1.1329,0.7719,1.1969,22.4563,25.6248
28/09/2018,224.79,225.74,224.02,225.84,225.76,225.77,225.765,22929364,10.0179,19.0774,2.94,0.5719,1.1329,0.7719,1.2049,22.4563,25.6248
27/09/2018,223.82,224.95,223.54,226.44,225.11,225.13,225.12,30181227,9.4774,20.6374,2.36,0.8015,1.3073,0.9608,1.1647,21.6258,23.6778
26/09/2018,221,220.42,219.76,223.75,220.47,220.53,220.5,23984706,9.2865,20.2218,2.36,0.8015,1.3073,0.9608,1.1886,21.6258,23.6778
25/09/2018,219.75,222.19,219.7,222.82,222.19,222.2,222.195,24554379,9.3611,20.3842,2.36,0.8015,1.3073,0.9608,1.1792,21.6258,23.6778
24/09/2018,216.82,220.79,216.63,221.26,220.79,220.8,220.795,27693358,9.3021,20.2558,2.36,0.8015,1.3073,0.9608,1.1866,21.6258,23.6778
21/09/2018,220.78,217.66,217.29,221.36,217.65,217.66,217.655,96246748,9.1702,19.9686,2.36,0.8015,1.3073,0.9608,1.2037,21.6258,23.6778
20/09/2018,220.24,220.03,219.15,222.28,220.04,220.05,220.045,26608794,9.2701,20.1861,2.36,0.8015,1.3073,0.9608,1.1907,21.6258,23.6778
19/09/2018,218.5,218.37,215.3,219.62,218.33,218.35,218.34,27123833,9.2001,20.0338,2.36,0.8015,1.3073,0.9608,1.1998,21.6258,23.6778
18/09/2018,217.79,218.24,217.12,221.85,218.24,218.25,218.245,31571712,9.1947,20.0219,2.36,0.8015,1.3073,0.9608,1.2005,21.6258,23.6778
17/09/2018,222.15,217.88,217.27,222.95,217.88,217.89,217.885,37195133,9.1795,19.9888,2.36,0.8015,1.3073,0.9608,1.2025,21.6258,23.6778
14/09/2018,225.75,223.84,222.522,226.84,223.62,223.64,223.63,31999289,9.4306,20.5356,2.36,0.8015,1.3073,0.9608,1.1705,21.6258,23.6778
13/09/2018,223.52,226.41,222.57,228.35,226.37,226.4,226.385,41706377,9.5389,20.7714,2.36,0.8015,1.3073,0.9608,1.1572,21.6258,23.6778
12/09/2018,224.94,221.07,219.84,225,221.05,221.04,221.045,49278740,9.3139,20.2815,2.36,0.8015,1.3073,0.9608,1.1851,21.6258,23.6778
11/09/2018,218.01,223.85,216.56,224.299,223.86,223.87,223.865,35749049,9.431,20.5365,2.36,0.8015,1.3073,0.9608,1.1704,21.6258,23.6778
10/09/2018,220.95,218.33,216.47,221.85,218.32,218.35,218.335,39516453,9.1985,20.0301,2.36,0.8015,1.3073,0.9608,1.2,21.6258,23.6778
07/09/2018,221.85,221.3,220.71,225.37,221.42,221.46,221.44,37619810,9.3236,20.3026,2.36,0.8015,1.3073,0.9608,1.1839,21.6258,23.6778
06/09/2018,226.23,223.1,221.3,227.35,223.11,223.12,223.115,34289976,9.3994,20.4677,2.36,0.8015,1.3073,0.9608,1.1744,21.6258,23.6778
05/09/2018,228.99,226.87,225.1,229.67,226.86,226.91,226.885,33332960,9.5583,20.8136,2.36,0.8015,1.3073,0.9608,1.1548,21.6258,23.6778
04/09/2018,228.41,228.36,226.63,229.18,228.36,228.37,228.365,27390132,9.621,20.9503,2.36,0.8015,1.3073,0.9608,1.1473,21.6258,23.6778
31/08/2018,226.51,227.63,226,228.87,227.49,227.54,227.515,43340134,9.5903,20.8833,2.36,0.8015,1.3073,0.9608,1.151,21.6258,23.6778
30/08/2018,223.25,225.03,222.4,228.26,225.05,225.07,225.06,48793824,9.4807,20.6448,2.36,0.8015,1.3073,0.9608,1.1643,21.6258,23.6778
29/08/2018,220.15,222.98,219.41,223.49,222.97,223,222.985,27254804,9.3944,20.4567,2.36,0.8015,1.3073,0.9608,1.175,21.6258,23.6778
28/08/2018,219.01,219.7,218.92,220.54,219.7,219.74,219.72,22776766,9.2562,20.1558,2.36,0.8015,1.3073,0.9608,1.1925,21.6258,23.6778
27/08/2018,217.15,217.94,216.33,218.74,217.99,218,217.995,20525117,9.182,19.9943,2.36,0.8015,1.3073,0.9608,1.2022,21.6258,23.6778
24/08/2018,216.6,216.16,215.11,216.9,216.12,216.16,216.14,18476356,9.107,19.831,2.36,0.8015,1.3073,0.9608,1.2121,21.6258,23.6778
23/08/2018,214.65,215.49,214.6,217.05,215.56,215.58,215.57,18883224,9.0788,19.7696,2.36,0.8015,1.3073,0.9608,1.2158,21.6258,23.6778
22/08/2018,214.1,215.05,213.84,216.36,215.06,215.07,215.065,19018131,9.0603,19.7292,2.36,0.8015,1.3073,0.9608,1.2183,21.6258,23.6778
21/08/2018,216.8,215.04,214.025,217.19,215.03,215.06,215.045,26159755,9.0599,19.7283,2.36,0.8015,1.3073,0.9608,1.2184,21.6258,23.6778
20/08/2018,218.1,215.46,215.11,219.18,215.44,215.46,215.45,30287695,9.0775,19.7668,2.36,0.8015,1.3073,0.9608,1.216,21.6258,23.6778
17/08/2018,213.44,217.58,213.16,217.95,217.6,217.61,217.605,35426997,9.1669,19.9613,2.36,0.8015,1.3073,0.9608,1.2042,21.6258,23.6778
16/08/2018,211.75,213.32,211.47,213.8121,213.45,213.49,213.47,28500367,8.9874,19.5705,2.36,0.8015,1.3073,0.9608,1.2282,21.6258,23.6778
15/08/2018,209.22,210.24,208.33,210.74,210.3,210.31,210.305,28807564,8.8576,19.2879,2.36,0.8015,1.3073,0.9608,1.2462,21.6258,23.6778
14/08/2018,210.155,209.75,208.26,210.56,209.75,209.76,209.755,20748010,8.837,19.243,2.36,0.8015,1.3073,0.9608,1.2491,21.6258,23.6778
13/08/2018,207.7,208.87,207.7,210.952,208.88,208.91,208.895,25890880,8.7999,19.1622,2.36,0.8015,1.3073,0.9608,1.2544,21.6258,23.6778
10/08/2018,207.36,207.53,206.67,209.1,207.54,207.55,207.545,24611202,8.7434,19.0393,2.36,0.8015,1.3073,0.9608,1.2625,21.6258,23.6778
09/08/2018,207.28,208.88,207.2,209.78,208.88,208.94,208.91,23492626,8.8003,19.1631,2.36,0.8015,1.3073,0.9608,1.2543,21.6258,23.6778
08/08/2018,206.05,207.25,204.52,207.81,207.23,207.26,207.245,22525487,8.7317,19.0136,2.36,0.8015,1.3073,0.9608,1.2642,21.6258,23.6778
07/08/2018,209.32,207.11,206.76,209.5,207.1,207.11,207.105,25587387,8.7258,19.0008,2.36,0.8015,1.3073,0.9608,1.265,21.6258,23.6778
06/08/2018,208,209.07,207.07,209.25,209.05,209.07,209.06,25425387,8.8083,19.1806,2.36,0.8015,1.3073,0.9608,1.2532,21.6258,23.6778
03/08/2018,207.03,207.99,205.4803,208.74,207.98,207.99,207.985,33447396,8.7628,19.0815,2.36,0.8015,1.3073,0.9608,1.2597,21.6258,23.6778
02/08/2018,200.58,207.39,200.35,208.38,207.39,207.4,207.395,62404012,8.7375,19.0264,2.36,0.8015,1.3073,0.9608,1.2633,21.6258,23.6778
01/08/2018,199.13,201.5,197.31,201.76,201.62,201.65,201.635,67935716,8.4894,18.4861,2.36,0.8015,1.3073,0.9608,1.3002,21.6258,23.6778
31/07/2018,190.3,190.29,189.34,192.14,190.55,190.62,190.585,39373038,8.0171,17.4577,2.36,0.8015,1.3073,0.9608,1.3768,21.6258,23.6778
30/07/2018,191.9,189.91,189.07,192.2,189.93,189.95,189.94,21029535,8.0011,17.4228,2.36,0.8015,1.3073,0.9608,1.3796,21.6258,23.6778
27/07/2018,194.99,190.98,190.1,195.19,190.93,190.98,190.955,24023972,8.0462,17.521,2.36,0.8015,1.3073,0.9608,1.3719,21.6258,23.6778
26/07/2018,194.61,194.21,193.61,195.96,194.24,194.25,194.245,19075964,8.1823,17.8173,2.36,0.8015,1.3073,0.9608,1.3491,21.6258,23.6778
25/07/2018,193.0602,194.82,192.43,194.85,194.81,194.83,194.82,16830328,8.208,17.8732,2.36,0.8015,1.3073,0.9608,1.3448,21.6258,23.6778
24/07/2018,192.45,193,192.05,193.6601,192.98,192.99,192.985,18697898,8.1313,17.7063,2.36,0.8015,1.3073,0.9608,1.3575,21.6258,23.6778
23/07/2018,190.68,191.61,189.56,191.96,191.59,191.61,191.6,15989365,8.0727,17.5788,2.36,0.8015,1.3073,0.9608,1.3674,21.6258,23.6778
20/07/2018,191.78,191.44,190.17,192.43,191.66,191.67,191.665,20706042,8.0656,17.5632,2.36,0.8015,1.3073,0.9608,1.3686,21.6258,23.6778
19/07/2018,189.69,191.88,189.69,192.55,191.96,191.99,191.975,20286752,8.0841,17.6035,2.36,0.8015,1.3073,0.9608,1.3654,21.6258,23.6778
18/07/2018,191.78,190.4,189.93,191.8,190.39,190.4,190.395,16393381,8.0217,17.4677,2.36,0.8015,1.3073,0.9608,1.3761,21.6258,23.6778
17/07/2018,189.75,191.45,189.2,191.87,191.47,191.48,191.475,15534523,8.066,17.5641,2.36,0.8015,1.3073,0.9608,1.3685,21.6258,23.6778
